Bawareth Enterprises for Trade,www.bawareth.com,www.bawareth.com,Telecoms and IT,KSA,Jeddah,P.O.Box 4721,Tel: +966 2-647-4044
Bayanat Al Oula for Network Services,www.bayanat.com.sa,www.bayanat.com.sa,Telecoms and IT,KSA,Riyadh,Bayanat Al Oula Building,Tel: +9661-419-1818
Bayn Consortium,,,Telecoms and IT,KSA,Riyadh,P.O.Box 301119,Tel: +966 1-211-0066
BT Al Saudia,www.btalsaudia.com.sa,www.btalsaudia.com.sa,Telecoms and IT,KSA,Riyadh,P.O.Box 16828,Tel: +966 1-477-7633
Canar Office Systems,www.canar.com.sa,www.canar.com.sa,Telecoms and IT,KSA,Al Khobar,P.O.Box 2319,Tel: +966 3-864-2568
Communications and Information Technology Commission,www.citc.gov.sa,www.citc.gov.sa,Telecoms and IT,KSA,Riyadh,King Fahd Road,Tel: +966 1-461-8228
Computer Associates Middle East,www.ca-arabworld.com,www.ca-arabworld.com,Telecoms and IT,KSA,Riyadh,P.O.Box 18560,Tel: +966 1-460-0001
Cooperative Company for Communication Systems,www.cccs.com.sa,www.cccs.com.sa,Telecoms and IT,KSA,Riyadh,"Al Umam Commercial Center, Suite No 209",Tel: +966 1-4784444
Dallah Media Production Holding Company,www.dmp2004.tripod.com ,www.dmp2004.tripod.com ,Telecoms and IT,KSA,Jeddah,Dallah Tower 430,Tel: +966 2-670-1116
Detecon Al Saudia Company,www.detasad.com.sa,www.detasad.com.sa,Telecoms and IT,KSA,Riyadh,P.O.Box 22135,Tel: +966 1-249-9444
Duroob Technology,www.duroob.com,www.duroob.com,Telecoms and IT,KSA,Riyadh,Akariah Building,Tel: +966 1-460-0001
Dyn Al Rushaid Services Company,www.dynalrushaid.com,www.dynalrushaid.com,Telecoms and IT,KSA,Al Khobar,P.O.Box 31684,Tel: +966 3-893-3333
Ebttikar Technology Company,www.gulfstars.com,www.gulfstars.com,Telecoms and IT,KSA,Riyadh,P.O.Box 52908,Tel: +966 1-419-8222
EJADA,www.ejada.com.sa,www.ejada.com.sa,Telecoms and IT,KSA,Riyadh,P.O.Box 58915,Tel: +966 1-472-5240
El Ajou Group,www.elajougroup.com,www.elajougroup.com,Telecoms and IT,KSA,Riyadh,P.O.Box 78,Tel: +966 1-404-1717
Electrical and Electronic Contracting Company,eeccj@yahoo.com,eeccj@yahoo.com,Telecoms and IT,KSA,Jeddah,P.O.Box 4602,Tel: +966 2-669-0221
ElectroNet,www.electronetonline.com,www.electronetonline.com,Telecoms and IT,KSA,Dammam,P.O.Box 119,Tel: +966 3-832-4496
Electronic Equipment Marketing Company,eemco@nesma.net.sa,eemco@nesma.net.sa,Telecoms and IT,KSA,Riyadh,HAZ Building,Tel: +966 1-477-1650
Etihad Etisalat Company,www.mobily.com.sa,www.mobily.com.sa,Telecoms and IT,KSA,Riyadh,Kingdom Tower,Tel: +966 1-273-5050
Farhan Commercial Company,www.farhan-hicap.com,www.farhan-hicap.com,Telecoms and IT,KSA,Riyadh,P.O.Box 5887,Tel: +966 1-219-2000
Gulf Glass Fiber Technological Industries Company,www.fiber-tec.com,www.fiber-tec.com,Telecoms and IT,KSA,Jubail,P.O.Box 11844,Tel: +966 3-358-6040
GulfNet Solutions,www.gulfnet-solutions.com,www.gulfnet-solutions.com,Telecoms and IT,KSA,Al Khobar,P.O.Box 31183,Tel: +966 3-864-2250
Hoshan Company,www.hoshangroup.com,www.hoshangroup.com,Telecoms and IT,KSA,Riyadh,P.O.Box 509,Tel: +966 1-217-0000
House of Invention,info@abugshan.com ,info@abugshan.com ,Telecoms and IT,KSA,Riyadh,P.O.Box 16300,Tel: +966 1-476-0105
Integrated Telecom Company,www.itc.net.sa,www.itc.net.sa,Telecoms and IT,KSA,Riyadh,ITC Building,Tel: +966 1-405-0524
Integrated Visions Group,www.iv-group.com/,www.iv-group.com/,Telecoms and IT,KSA,Jeddah,P.O.Box 54153,Tel: +966 2-6526520
International Electronics Telecom Company,www.saudi-inteltec.com,www.saudi-inteltec.com,Telecoms and IT,KSA,Riyadh,Inteltec Building,Tel: +966 1-445-0668
International Systems Engineering,www.ise-ltd.com,www.ise-ltd.com,Telecoms and IT,KSA,Riyadh,P.O.Box 54002,Tel: +966 1-478-3603
Internet Services Unit,www.isu.net.sa/,www.isu.net.sa/,Telecoms and IT,KSA,Riyadh,P.O.Box 6086,Tel: +966 1-4813922
Italcable Company,,,Telecoms and IT,KSA,Riyadh,P.O.Box 60149,Tel: +966 1-462 6427
Itsalat International Communication Company,www.i2-mobile.com,www.i2-mobile.com,Telecoms and IT,KSA,Dammam,King Fahd Street,Tel: +966 3-841-1111
Jeraisy Group,www.jeraisy.com,www.jeraisy.com,Telecoms and IT,KSA,Riyadh,P.O.Box 317,Tel: +966 1-419-8000
Lucent Technologies,www.lucent.com.sa,www.lucent.com.sa,Telecoms and IT,KSA,Riyadh,P.O.Box 4945,Tel: +966 1-239-7000
Marconi Middle East,,,Telecoms and IT,KSA,Riyadh,Faisaliah Tower,Tel: +966 1-273-9000
Mareena Trading Services,,,Telecoms and IT,KSA,Riyadh,P.O.Box 9626,Tel: +966 1-405 4288
Mejdaf Trading Group,www.mejdaf.com/,www.mejdaf.com/,Telecoms and IT,KSA,Riyadh,P.O.Box 2002,Tel: +966 1-419 2112
Middle East Internet Company,www.cyberia.net.sa,www.cyberia.net.sa,Telecoms and IT,KSA,Riyadh,Abal Kheil Building,Tel: +966 1-464-7114
Mirnah Technology Systems,www.mirnah.com,www.mirnah.com,Telecoms and IT,KSA,Riyadh,P.O.Box 62812,Tel: +966 1-4621545
Mishari Establishment,,,Telecoms and IT,KSA,Al Khobar,P.O.Box 1503,Tel: +966 3-864 4349
Modern Computers and Communication Company,www.mcc-sa.com/,www.mcc-sa.com/,Telecoms and IT,KSA,Jeddah,P.O.Box 23732,Tel: +966 2-6622928
Modern Scientific and Electronic Corporation,www.moseco.com.sa/,www.moseco.com.sa/,Telecoms and IT,KSA,Riyadh,P.O.Box 1938,Tel: +966 1-463 1031
Mohammad Mansour Al Rumaih Establishment,www.mdsa.com,www.mdsa.com,Telecoms and IT,KSA,Riyadh,P.O.Box 40639,Tel: +966 1-478 9260
Motorola Middle East,,,Telecoms and IT,KSA,Riyadh,P.O.Box 51,Tel: +966 1-218-1100
Nahil Computer Company,www.nahil.com.sa,www.nahil.com.sa,Telecoms and IT,KSA,Riyadh,Extended Dabab Street,Tel: +966 1-464-5373
National Advanced Systems Company,www.nasco.com.sa,www.nasco.com.sa,Telecoms and IT,KSA,Riyadh,Saaidan Building,Tel: +966 1-450-7772
National Computer Systems Company,www.natcom.com.sa,www.natcom.com.sa,Telecoms and IT,KSA,Riyadh,P.O.Box 7902,Tel: +966 1-2180505
National Technology Company,www.ntc.net.sa/,www.ntc.net.sa/,Telecoms and IT,KSA,Riyadh,P.O.Box 16300,Tel: +966 1-477-4710
National Technology Group,www.ntg.com.sa,www.ntg.com.sa,Telecoms and IT,KSA,Riyadh,P.O.Box 220625,Tel: +966 1-476-3777
National Telecommunications Company,www.natel.com.sa,www.natel.com.sa,Telecoms and IT,KSA,Riyadh,P.O.Box 9260,Tel: +966 1-241-0111
Nesma Advanced Technology Company,www.nesma.net.sa,www.nesma.net.sa,Telecoms and IT,KSA,Riyadh,P.O.Box 9260,Tel: +966 1-463-3100
Nour Communications,www.nour.com.sa,www.nour.com.sa,Telecoms and IT,KSA,Riyadh,Al Ehsa Street,Tel: 966 1-477-6555
Oger Systems,www.ogersystems.com,www.ogersystems.com,Telecoms and IT,KSA,Riyadh,Al Takhasousi Street,Tel: +966 1-488-9826
Public Telecommunications Company,www.ptc.com.sa,www.ptc.com.sa,Telecoms and IT,KSA,Riyadh,Bravo Building,Tel: +966 1-455-2299
Riyadh House Establishment,www.rhe.com.sa,www.rhe.com.sa,Telecoms and IT,KSA,Riyadh,P.O.Box 317,Tel: +966 1-462-4000
Rolta Saudi Arabia,www.rolta.com,www.rolta.com,Telecoms and IT,KSA,Riyadh,P.O.Box 68371,Tel: +966 1-242 1212
Sahara Net,www.sahara.com,www.sahara.com,Telecoms and IT,KSA,Dammam,P.O.Box 5480,Tel: +966 3-832-2299
SAP Arabia,www.saparabia.com,www.saparabia.com,Telecoms and IT,KSA,Jeddah,Al Malek Street,Tel: +966 2-606-2217
Saudi Business Machines,www.sbm.com.sa/,www.sbm.com.sa/,Telecoms and IT,KSA,Jeddah,P.O.Box 5648,Tel: +966 2-660-0007
Saudi Electronic Circuits,,,Telecoms and IT,KSA,Riyadh,P.O.Box 41811,Tel: +966 1-4762184
Saudi Ericsson Communications Company,saudi@ericsson.com,saudi@ericsson.com,Telecoms and IT,KSA,Riyadh,Sitteen Street,Tel: +966 1-292-9600
Saudi Globalstar,www.saudiglobalstar.com,www.saudiglobalstar.com,Telecoms and IT,KSA,Riyadh,P.O.Box 25916,Tel: +966 1-477-2999
Saudi Technical Engineering Systems Associated,www.stesa.com,www.stesa.com,Telecoms and IT,KSA,Riyadh,P.O.Box 5463,Tel: +966 1-291-2000
Saudi Telecom,www.stc.com.sa,www.stc.com.sa,Telecoms and IT,KSA,Riyadh,King Abdulaziz Complex,Tel: +966 1-452-7000
SaudiNet,www.saudinet.com.sa,www.saudinet.com.sa,Telecoms and IT,KSA,Riyadh,NCCI Towers,Tel: +966 1-218-0300
Saudisoft Company,www.saudisoft.com/,www.saudisoft.com/,Telecoms and IT,KSA,Jeddah,P.O.Box 1574,Tel: +966 2-663-3999
Sejel Technology Company,www.sejeltech.com,www.sejeltech.com,Telecoms and IT,KSA,Jeddah,Beautat Business Park,Tel: +966 2-606-4970
Shaheer Technics,www.shaheer.com,www.shaheer.com,Telecoms and IT,KSA,Riyadh,P.O.Box 67073,Tel: +966 1-460-1410
Silki La Silki National Telecommunications Company,www.sls.com.sa,www.sls.com.sa,Telecoms and IT,KSA,Riyadh,P.O.Box 56163,Tel: +966 1-419-6000
Technological Investment Company,,,Telecoms and IT,KSA,Riyadh,-,
Voice and Data Telecommunications Company,www.vodatel.com,www.vodatel.com,Telecoms and IT,KSA,Riyadh,"South Tower, Abraj Attawuneya",Tel: +966 1-218-0218
Waseel,www.waseel.com,www.waseel.com,Telecoms and IT,KSA,Riyadh,P.O.Box 301370,Tel: +966 1-460-4061
Western Electric Saudi Arabia Company,www.wesa.com.sa,www.wesa.com.sa,Telecoms and IT,KSA,Riyadh,P.O.Box 42353,Tel: +966 1-241-0090
Zahid Industries and Investments Company,,,Telecoms and IT,KSA,Jeddah,P.O.Box 13964,Tel: +966 2-651 2727
Zajil International Telecom Company,www.zajil.net,www.zajil.net,Telecoms and IT,KSA,Riyadh,P.O.Box 52707,Tel: +966 1-462-8562
Zajoul for Advanced Communications Technology,www.zajoul.com,www.zajoul.com,Telecoms and IT,KSA,Riyadh,P.O.Box 92153,Tel: +966 1-460-3322
Zedan Information Engineering,www.zedan.com.sa/,www.zedan.com.sa/,Telecoms and IT,KSA,Jeddah,P.O.Box 14369,Tel: +966 2-660 2457
Abdullah Company for Trading and Industry,,,Transport,KSA,Jeddah,P.O.Box 7778,Tel: +966 2-642-4879
Al Atas BigLift Company,www.alatasbiglift.com,www.alatasbiglift.com,Transport,KSA,Jeddah,P.O.Box 4,Tel: +966 2-657-0458
Al Khayala,www.al-khayala.com,www.al-khayala.com,Transport,KSA,Riyadh,Dar Al Hayat Building,Tel: +966 1-217-1800
Al Maweed Group,,,Transport,KSA,Dammam,P.O.Box 3413,Tel: +966 3-833 -0575
Al Watania Logistics Services,,,Transport,KSA,Riyadh,Eastern Highway,Tel: +966 260-0113
Alireza Delta Transport Company,,,Transport,KSA,Dammam,P.O.Box 4209,Tel: +966 3-847-4999
Arabian Aircraft Services Company,www.arabasco.aero/,www.arabasco.aero/,Transport,KSA,Jeddah,P.O.Box 9094,Tel: +966 2-685-5350
Arabian Chemical Carriers Company,,,Transport,KSA,Riyadh,"National Shipping Company, 569 NSCSA Building",Tel: +966 1-478-5454
Arabian Establishment for Trade and Shipping,www.aetshipping.com,www.aetshipping.com,Transport,KSA,Jeddah,P.O.Box 832,Tel: +966 2 652-5500
ATCO Port Management and Marine Services,apmms@atco.com.sa,apmms@atco.com.sa,Transport,KSA,Dammam,P.O.Box 718,Tel: +966 3-833-2460
Commercial Business Establishment,,,Transport,KSA,Jeddah,P.O.Box 2262,Tel: +966 2-665-3388
Crescent Transportation Company,www.crescent-transportation.com,www.crescent-transportation.com,Transport,KSA,Al Khobar,P.O.Box 1232,Tel: +966 3-838-0304
East and West Express,eweadmin@atco.com.sa,eweadmin@atco.com.sa,Transport,KSA,Dammam,Abdulrahman Turki Building,Tel: +966 3-833-5588
Express Packing and Transport Company,info@ept.com.sa,info@ept.com.sa,Transport,KSA,Jeddah,P.O.Box 14447,Tel: +966 2-691-1753
Fayez Trading and Services,,,Transport,KSA,Jeddah,P.O.Box 11,Tel: +966 2-648-5000
Four Winds Saudi Arabia,www.fourwinds-ksa.com,www.fourwinds-ksa.com,Transport,KSA,Jeddah,Madina Road Al Sari Street,Tel: +966 2-691-8883
General Authority of Civil Aviation,www.gaca.gov.sa,www.gaca.gov.sa,Transport,KSA,Jeddah,P.O.Box 887,Tel: +966 2-640-5000
General Organization for Grain Silos and Flour Mills,www.gsfmo.gov.sa,www.gsfmo.gov.sa,Transport,KSA,Riyadh,King Fahad road,Tel: +966 1-210-3333
GH Transport,www.hakgroup.com,www.hakgroup.com,Transport,KSA,Dammam,P.O.Box 39014,Tel: +966 3-856 0004
Globe Marine Services Company (merged),www.globemarine.com.sa,www.globemarine.com.sa,Transport,KSA,Dammam,P.O.Box 1814,Tel: +966 3-835-2222
Gulf Agency Company Saudi Arabia,www.gacsaudi.com,www.gacsaudi.com,Transport,KSA,Dammam,P.O.Box 335,Tel: +966 3-832 3425
Gulf Stevedoring Contracting Company,www.gscco-sa.com,www.gscco-sa.com,Transport,KSA,Jeddah,P.O.Box 19860,Tel: +966 2-647-0706
Hadi General Services Company,,,Transport,KSA,Dammam,P.O.Box 122,Tel: +966 3-832 0805
International Bunkering Company,,,Transport,KSA,Jeddah,P.O.Box 17906,Tel: +966 2-647 5874
International Ports Services,www.ipscol.com,www.ipscol.com,Transport,KSA,Dammam,P.O.Box 28088,Tel: +966 3-814-2338
Jeddah Islamic Port,info@ports.gov.sa,info@ports.gov.sa,Transport,KSA,Jeddah,P.O.Box 9285,Tel: +966 2-647-1200
Khalifa A Al Gosaibi Diving and Marine Services Company,,,Transport,KSA,Dhahran,Dhahran Airport 31932,Tel: +966 3-857 0000
King Abdulaziz International Airport,,,Transport,KSA,Jeddah,P.O.Box 6326,Tel: +966 2-685-4212
King Fahd International Airport,kfia@pca.gov.sa,kfia@pca.gov.sa,Transport,KSA,Dammam,P.O.Box 3477,Tel: +966 3-883-1000
King Khaled International Airport,,,Transport,KSA,Riyadh,P.O.Box 12531,Tel: +966 1-221-1000
Lamnalco - Saudi Arabia,lamnalcoksa@rezayat.com.sa,lamnalcoksa@rezayat.com.sa,Transport,KSA,Al Khobar,P.O.Box 90,Tel: +966 3-882 0058
Mideast Trading Agencies Company,jedgenmbox@cmacgm.com,jedgenmbox@cmacgm.com,Transport,KSA,Jeddah,P.O.Box 2106,Tel: +966 2-651 4132
Mohamed Moudayfer and Brothers Company,www.moudayfer.com,www.moudayfer.com,Transport,KSA,Riyadh,P.O.Box 1378,Tel: +966 1-405-3311
Namma Cargo Services Company,www.nammacargo.com,www.nammacargo.com,Transport,KSA,Al Khobar,P.O.Box 31678,Tel: +966 3-867-2227
Nas Air,www.flynas.com,www.flynas.com,Transport,KSA,Riyadh,Bank Saab Building,Tel: +966 1-217-1800
Naser Al Naser Group,,,Transport,KSA,Al Khobar,P.O.Box 2942,Tel: +966 3-894 0777
National Air Services,www.nasaviation.com,www.nasaviation.com,Transport,KSA,Jeddah,Binhomren Building,Tel: +966 2-660-0686
National Bunkering Company,,,Transport,KSA,Jeddah,P.O.Box 6471,Tel: +966 2-669 1699
National Shipping Company of Saudi Arabia,www.nscsa.com,www.nscsa.com,Transport,KSA,Riyadh,NSCSA Building,Tel: +966 1-478-5454
Orient Transport Company,otcjed.fs@kuehne-nagel.com,otcjed.fs@kuehne-nagel.com,Transport,KSA,Jeddah,P.O.Box 6983,Tel: +966 2-697 3696
Oriental Commercial and Shipping Company,ocscl-jed@xtracom.sprint.com,ocscl-jed@xtracom.sprint.com,Transport,KSA,Jeddah,Al Bokhari Building,Tel: +966 2-648-1584
Saddik and Mohamed Attar Company,,,Transport,KSA,Jeddah,King Abdulaziz Street,Tel: +966 2-647-2260
Sama,www.flysama.com,www.flysama.com,Transport,KSA,Riyadh,P.O.Box 361662,Tel: +966 1-263-0093
Saudi Arabian Airlines,www.saudiairlines.com,www.saudiairlines.com,Transport,KSA,Jeddah,Saudi Arabian Airlines Building,Tel: +966 2-686-0000
Saudi Arabian Bunkering Services,sabs@kanoosa.com,sabs@kanoosa.com,Transport,KSA,Dammam,P.O.Box 37,Tel: +966 3-833 6617
Saudi Development and Re-Export Services Company,www.reexport.com,www.reexport.com,Transport,KSA,Dammam,P.O.Box 28056,Tel: +966 3-858-3227
Saudi Land Transport Company,www.mubarrad.com.sa,www.mubarrad.com.sa,Transport,KSA,Riyadh,P.O.Box 7939,Tel: +966 1-479-4113
Saudi Ports Authority,www.ports.gov.sa,www.ports.gov.sa,Transport,KSA,Riyadh,P.O.Box 5162,Tel: +966 1-405-0005
Saudi Post,www.sp.com.sa,www.sp.com.sa,Transport,KSA,Riyadh,-,Tel: +966 1-405-5671
Saudi Public Transport Company,www.saptco.com.sa,www.saptco.com.sa,Transport,KSA,Riyadh,Saudi Public Transport Company Building,Tel: +966 1-454-5000
Saudi Railways Organization,www.saudirailways.org,www.saudirailways.org,Transport,KSA,Dammam,P.O.Box 36,Tel: +966 3-832 2042
Saudi Trade and Export Development Company,www.tusdeer.com/,www.tusdeer.com/,Transport,KSA,Jeddah,P.O.Box 14221,Tel: +966 2-6574455
Shipping Corporation of Saudi Arabia,arabjeddah@saudionline.com.sa,arabjeddah@saudionline.com.sa,Transport,KSA,Jeddah,P.O.Box 169,Tel: +966 2-647-1137
SMSA Express,www.fedex.com/sa,www.fedex.com/sa,Transport,KSA,Dubai,P.O.Box 63529,Tel: +966 1-463-3999
SNAS DHL Worldwide Express,www.dhl.com.sa,www.dhl.com.sa,Transport,KSA,Al Khobar,P.O.Box 756,Tel: +966 3-882-7777
Tamimi and Saihati Transport Company,,,Transport,KSA,Al Khobar,P.O.Box 1246,Tel: +966 3-882-4457
Taseco TMS Saudi Arabia,taseco-tms@awalnet.net.sa,taseco-tms@awalnet.net.sa,Transport,KSA,Al Khobar,P.O.Box 3408,Tel: +966 3-812-1172
Travel and Transport Services,www.tandts.com,www.tandts.com,Transport,KSA,Jeddah,P.O.Box 6358,Tel: +966 2-691-4465
United Aircraft Services Company,www.unasco.com,www.unasco.com,Transport,KSA,Jeddah,P.O.Box 11738,Tel: +966 2-682-1888
United Arab Shipping Agencies,uasacdam@uasac.com,uasacdam@uasac.com,Transport,KSA,Dammam,P.O.Box 2563,Tel: +966 3-832 8487
United Enterprises Company,shpgho@unenco-saudi.com,shpgho@unenco-saudi.com,Transport,KSA,Dammam,P.O.Box 443,Tel: +966 3-826 3044
Zahid-Heanor Heavy Transport Company,www.zahidheanor.com,www.zahidheanor.com,Transport,KSA,Jeddah,Zahid Heanor Building,Tel: +966 2-280-1108
Ace Travel,www.ace-travel.com,www.ace-travel.com,Travel and Tourism,KSA,Jeddah,P.O.Box 6152,Tel: +966 2-6605120
Ajiyad Makkah Hotel,,,Travel and Tourism,KSA,Makkah,P.O.Box 6020,Tel: +966 2-572-0500
Al Dewan Fastfood Company,,,Travel and Tourism,KSA,Jeddah,Al Fadl Building,Tel: +966 2-660-3996
Al Gosaibi Hotel,www.algosaibi-hotel.com,www.algosaibi-hotel.com,Travel and Tourism,KSA,Al Khobar,P.O.Box 3006,Tel: +966 3-882-2882
Al Harithy Hotel,www.alharithyhotel.com,www.alharithyhotel.com,Travel and Tourism,KSA,Jeddah,P.O.Box 7584,Tel: +966 2-667 0520
Al Mutlaq Hotel,www.hotelalmutlaq.com,www.hotelalmutlaq.com,Travel and Tourism,KSA,Riyadh,P.O.Box 3525,Tel: +966 1-476 0000
Al Muttahed Company,www.almuttahed.com,www.almuttahed.com,Travel and Tourism,KSA,Riyadh,"C/O, Saudi Amjad Holding, PO Box 221666, Riyadh 11311, Saudi Arabia",Tel: +966 1-292-1111
Al Tala’a International Transportation Company,www.hanco-ksa.com,www.hanco-ksa.com,Travel and Tourism,KSA,Jeddah,Al Khayyat Tower,Tel: +966 2-668-4666
Al Tayyar Travel Group,www.altayyargroup.com,www.altayyargroup.com,Travel and Tourism,KSA,Riyadh,Takhassusi Street,Tel: +966 1-463-3667
Al Tazaj,www.altazaj.com.sa,www.altazaj.com.sa,Travel and Tourism,KSA,Jeddah,P.O.Box 22860,Tel: +966 2-667-5006
Arab Resort Areas Company,www.arac.com.sa,www.arac.com.sa,Travel and Tourism,KSA,Madinah,P.O.Box 6388,Tel: +966 4-820-0000
Arabian Hala Company,,,Travel and Tourism,KSA,Riyadh,P.O.Box 6164,Tel: +966 1-488-4887
Attar Travel Company,www.attar-travel.com,www.attar-travel.com,Travel and Tourism,KSA,Jeddah,Scab Center,Tel: +966 2-661-1222
Awni and Bashar Shaker Company,www.pizzahut-jeddah.com,www.pizzahut-jeddah.com,Travel and Tourism,KSA,Jeddah,P.O.Box 21441,Tel: +966 2-669-5839
Best Trading Company,,,Travel and Tourism,KSA,Riyadh,King Abdulaziz Street,Tel: +966 1-280-1300
Carlton Al Moaibed Hotel,www.carltonalmoaibedhotel.com,www.carltonalmoaibedhotel.com,Travel and Tourism,KSA,Al Khobar,P.O.Box 1235,Tel: +966 3-857 5214
Crowne Plaza Jeddah,info@crowneplaza.com.sa,info@crowneplaza.com.sa,Travel and Tourism,KSA,Jeddah,P.O.Box 10924,Tel: +966 2-661-1000
Dammam Hotels Company,,,Travel and Tourism,KSA,Dammam,P.O.Box 5397,Tel: +966 3-834-5555
Dar Al Hijra InterContinental Madinah,hijramadinah@interconti.com,hijramadinah@interconti.com,Travel and Tourism,KSA,Madinah,P.O.Box 20201,Tel: +966 4-820-7777
Dar Al Iman InterContinental Madinah,Imanmadinah@interconti.com,Imanmadinah@interconti.com,Travel and Tourism,KSA,Madinah,P.O.Box 20205,Tel: +966 4-820-6666
Dar Al Taqwa InterContinental Madinah,taqwamadinah@interconti.com,taqwamadinah@interconti.com,Travel and Tourism,KSA,Madinah,P.O.Box 20944,Tel: +966 4-829-1111
Dhahran International Hotel,www.dhahotel.com.sa/,www.dhahotel.com.sa/,Travel and Tourism,KSA,Dhahran,Dhahran Airport 31932,Tel: +966 3-330-5000
Four Seasons Hotel Riyadh,www.fourseasons.com/riyadh,www.fourseasons.com/riyadh,Travel and Tourism,KSA,Riyadh,Kingdom Centre,Tel: +966 1-211-5000
Fursan Travel and Tourism,www.fursan.com.sa,www.fursan.com.sa,Travel and Tourism,KSA,Riyadh,P.O.Box 58458,Tel: +966 1-293-1160
Golden Tulip Riyadh Palace Hotel,www.riyadhpalacehotel.com,www.riyadhpalacehotel.com,Travel and Tourism,KSA,Riyadh,P.O.Box 2691,Tel: +966 1-405-4444
Hana International Company,,,Travel and Tourism,KSA,Riyadh,P.O.Box 8772,Tel: +966 1-4749000
Herfy Food Services Company,www.herfy.com,www.herfy.com,Travel and Tourism,KSA,Riyadh,Dirar Bin Al Khattab Street,Tel: +966 1-456-1641
Holiday Inn Jeddah Al Salam,alsalam@holidayinn-sa.com,alsalam@holidayinn-sa.com,Travel and Tourism,KSA,Jeddah,P.O.Box 6582,Tel: +966 2-631 4000
Holiday Inn Najran,najran@holidayinn-sa.com,najran@holidayinn-sa.com,Travel and Tourism,KSA,Najran,P.O.Box 1415,Tel: +966 7-522-5222
Hotel Al Hamra Sofitel,h0824@accor-hotels.com,h0824@accor-hotels.com,Travel and Tourism,KSA,Jeddah,P.O.Box 7375,Tel: +966 2-660 2000
Hotel Al Khozama,www.al-khozama.com,www.al-khozama.com,Travel and Tourism,KSA,Riyadh,P.O.Box 4148,Tel: +966 1-465-4650
Hussein Hashim Al Attas and Sons Company,attlashotel@arab.net.sa,attlashotel@arab.net.sa,Travel and Tourism,KSA,Jeddah,P.O.Box 21411,Tel: +966 2-642-0400
